Date,bet_side,bet_odds,red_flag,won,market
2020-10-14,Player2,1.57,False,True,TENNIS_ATP
2020-10-24,Player1,2.04,False,False,TENNIS_ATP
2020-11-03,Player2,2.19,False,True,TENNIS_ATP
2020-11-21,Player1,1.88,False,True,TENNIS_ATP
2021-01-07,Player1,1.68,False,False,TENNIS_ATP
2021-01-11,Player1,1.68,False,True,TENNIS_ATP
2021-02-02,Player2,1.74,False,False,TENNIS_ATP
2021-02-02,Player2,2.27,False,False,TENNIS_ATP
2021-02-08,Player1,1.48,False,True,TENNIS_ATP
2021-02-08,Player2,1.56,False,True,TENNIS_ATP
2021-02-08,Player1,1.26,False,True,TENNIS_ATP
2021-02-09,Player1,1.68,False,True,TENNIS_ATP
2021-02-09,Player1,1.34,False,True,TENNIS_ATP
2021-02-25,Player1,1.52,False,False,TENNIS_ATP
2021-03-04,Player1,1.3,False,True,TENNIS_ATP
2021-03-08,Player2,2.39,False,False,TENNIS_ATP
2021-03-10,Player2,1.56,False,True,TENNIS_ATP
2021-03-25,Player1,1.45,False,True,TENNIS_ATP
2021-03-27,Player2,2.1,False,False,TENNIS_ATP
2021-04-05,Player2,1.49,False,False,TENNIS_ATP
2021-04-07,Player2,1.34,False,True,TENNIS_ATP
2021-04-07,Player1,1.39,False,False,TENNIS_ATP
2021-04-08,Player2,1.8,False,True,TENNIS_ATP
2021-04-08,Player1,1.33,False,True,TENNIS_ATP
2021-04-08,Player1,1.31,False,True,TENNIS_ATP
2021-04-08,Player2,1.28,False,True,TENNIS_ATP
2021-04-11,Player2,2.36,False,False,TENNIS_ATP
2021-04-13,Player2,1.95,False,True,TENNIS_ATP
2021-04-13,Player1,1.29,False,True,TENNIS_ATP
2021-04-19,Player1,1.39,False,True,TENNIS_ATP
2021-04-21,Player2,2.49,False,False,TENNIS_ATP
2021-04-26,Player1,1.53,False,True,TENNIS_ATP
2021-04-27,Player1,1.52,False,True,TENNIS_ATP
2021-04-28,Player1,1.58,False,False,TENNIS_ATP
2021-05-03,Player1,1.26,False,True,TENNIS_ATP
2021-05-05,Player1,1.72,False,True,TENNIS_ATP
2021-05-05,Player1,2.19,False,False,TENNIS_ATP
2021-05-10,Player1,1.36,False,True,TENNIS_ATP
2021-05-12,Player1,1.85,False,True,TENNIS_ATP
2021-05-27,Player1,1.41,False,True,TENNIS_ATP
2021-05-30,Player1,1.71,False,True,TENNIS_ATP
2021-05-31,Player1,1.26,False,True,TENNIS_ATP
2021-06-01,Player1,1.47,False,True,TENNIS_ATP
2021-06-01,Player1,1.24,False,False,TENNIS_ATP
2021-06-03,Player1,1.65,False,True,TENNIS_ATP
2021-06-08,Player2,2.23,False,False,TENNIS_ATP
2021-06-14,Player2,2.41,False,True,TENNIS_ATP
2021-06-15,Player1,1.89,False,True,TENNIS_ATP
2021-06-28,Player2,2.02,False,True,TENNIS_ATP
2021-06-29,Player1,1.8,False,True,TENNIS_ATP
2021-06-30,Player2,1.43,False,False,TENNIS_ATP
2021-07-12,Player2,1.75,False,True,TENNIS_ATP
2021-07-13,Player2,1.65,False,False,TENNIS_ATP
2021-07-14,Player2,2.25,False,False,TENNIS_ATP
2021-07-14,Player2,1.85,False,True,TENNIS_ATP
2021-07-19,Player1,2.0,False,False,TENNIS_ATP
2021-07-28,Player2,1.66,False,True,TENNIS_ATP
2021-07-30,Player1,2.39,False,False,TENNIS_ATP
2021-08-04,Player2,1.65,False,True,TENNIS_ATP
2021-08-05,Player2,2.38,False,True,TENNIS_ATP
2021-08-06,Player1,1.43,False,True,TENNIS_ATP
2021-08-12,Player1,1.68,False,False,TENNIS_ATP
2021-08-12,Player2,1.41,False,False,TENNIS_ATP
2021-08-31,Player1,1.4,False,True,TENNIS_ATP
2021-09-02,Player2,2.23,False,True,TENNIS_ATP
2021-09-04,Player1,1.78,False,True,TENNIS_ATP
2021-10-09,Player1,1.83,False,True,TENNIS_ATP
2021-10-10,Player1,2.16,False,False,TENNIS_ATP
2021-10-21,Player1,1.23,False,True,TENNIS_ATP
2021-10-21,Player1,1.81,False,False,TENNIS_ATP
2021-10-27,Player2,1.6,False,False,TENNIS_ATP
2022-01-31,Player1,1.53,False,True,TENNIS_ATP
2022-02-19,Player1,1.61,False,True,TENNIS_ATP
2022-03-15,Player1,2.06,False,True,TENNIS_ATP
2022-03-19,Player1,2.37,False,False,TENNIS_ATP
2022-03-25,Player1,2.23,False,True,TENNIS_ATP
2022-03-25,Player1,1.6,False,False,TENNIS_ATP
2022-03-29,Player1,1.56,False,False,TENNIS_ATP
2022-04-21,Player2,2.5,False,False,TENNIS_ATP
2022-04-22,Player1,1.57,False,True,TENNIS_ATP
2022-04-26,Player2,1.32,False,False,TENNIS_ATP
2022-05-02,Player1,1.53,False,True,TENNIS_ATP
2022-05-06,Player1,1.84,False,True,TENNIS_ATP
2022-05-23,Player1,1.53,False,True,TENNIS_ATP
2022-05-24,Player1,1.81,False,True,TENNIS_ATP
2022-06-14,Player1,2.44,False,False,TENNIS_ATP
2022-06-20,Player1,1.62,False,True,TENNIS_ATP
2022-06-29,Player1,1.25,False,True,TENNIS_ATP
2022-08-21,Player1,2.39,False,True,TENNIS_ATP
2022-08-21,Player1,2.35,False,True,TENNIS_ATP
2022-08-29,Player2,1.29,False,True,TENNIS_ATP
2022-08-30,Player1,1.86,False,False,TENNIS_ATP
2022-09-27,Player1,1.74,False,True,TENNIS_ATP
2022-11-13,Player1,2.46,False,True,TENNIS_ATP
2022-11-15,Player1,1.6,False,True,TENNIS_ATP
2023-01-10,Player1,1.44,False,True,TENNIS_ATP
2023-02-17,Player1,2.38,False,False,TENNIS_ATP
2023-02-22,Player1,1.78,False,True,TENNIS_ATP
2023-03-22,Player1,1.84,False,True,TENNIS_ATP
2023-05-23,Player1,1.65,False,True,TENNIS_ATP
2023-05-25,Player1,1.56,False,True,TENNIS_ATP
2023-05-26,Player1,2.41,False,True,TENNIS_ATP
2023-05-26,Player1,2.25,False,True,TENNIS_ATP
2023-05-26,Player1,1.76,False,True,TENNIS_ATP
2023-05-28,Player1,1.93,False,False,TENNIS_ATP
2023-05-28,Player1,1.75,False,True,TENNIS_ATP
2023-05-28,Player1,1.63,False,False,TENNIS_ATP
2023-06-27,Player1,2.42,False,True,TENNIS_ATP
2023-06-29,Player1,1.43,False,True,TENNIS_ATP
2023-07-01,Player2,1.53,False,False,TENNIS_ATP
2023-07-05,Player2,1.66,False,True,TENNIS_ATP
2023-07-09,Player1,2.0,False,True,TENNIS_ATP
2023-07-10,Player1,1.56,False,False,TENNIS_ATP
2023-07-25,Player2,2.07,False,True,TENNIS_ATP
2023-09-28,Player1,1.94,False,True,TENNIS_ATP
2023-10-01,Player1,1.82,False,True,TENNIS_ATP
2023-10-18,Player1,2.26,False,True,TENNIS_ATP
2024-01-04,Player1,1.47,False,True,TENNIS_ATP
2024-01-05,Player1,1.48,False,False,TENNIS_ATP
2024-01-05,Player1,1.18,False,False,TENNIS_ATP
2024-01-15,Player1,1.74,False,True,TENNIS_ATP
2024-01-16,Player1,2.0,False,True,TENNIS_ATP
2024-01-18,Player1,1.55,False,True,TENNIS_ATP
2024-01-20,Player1,2.22,False,True,TENNIS_ATP
2024-02-07,Player1,1.64,False,True,TENNIS_ATP
2024-02-08,Player1,1.27,False,False,TENNIS_ATP
2024-02-10,Player1,1.91,False,True,TENNIS_ATP
2024-02-13,Player1,1.68,False,True,TENNIS_ATP
2024-02-23,Player1,2.07,False,True,TENNIS_ATP
2024-02-24,Player1,1.89,False,False,TENNIS_ATP
2024-02-27,Player1,1.5,False,True,TENNIS_ATP
2024-02-28,Player1,1.61,False,True,TENNIS_ATP
2024-03-09,Player1,1.53,False,False,TENNIS_ATP
2024-03-21,Player1,1.6,False,False,TENNIS_ATP
2024-04-08,Player1,1.62,False,False,TENNIS_ATP
2024-04-08,Player1,1.81,False,False,TENNIS_ATP
2024-04-15,Player1,1.76,False,True,TENNIS_ATP
2024-04-16,Player1,1.6,False,True,TENNIS_ATP
2024-04-25,Player1,1.57,False,True,TENNIS_ATP
2024-05-08,Player1,1.55,False,True,TENNIS_ATP
2024-05-09,Player1,1.48,False,True,TENNIS_ATP
2024-05-09,Player1,1.81,False,True,TENNIS_ATP
2024-05-10,Player1,1.41,False,True,TENNIS_ATP
2024-05-10,Player1,1.71,False,True,TENNIS_ATP
2024-05-11,Player1,2.21,False,False,TENNIS_ATP
2024-05-26,Player1,1.58,False,False,TENNIS_ATP
2024-05-26,Player1,1.61,False,True,TENNIS_ATP
2024-05-28,Player1,1.84,False,False,TENNIS_ATP
2024-05-30,Player1,1.5,False,True,TENNIS_ATP
2024-05-30,Player1,1.55,False,True,TENNIS_ATP
2024-05-31,Player1,1.38,False,True,TENNIS_ATP
2024-06-25,Player1,1.93,False,True,TENNIS_ATP
2024-07-01,Player1,1.82,False,True,TENNIS_ATP
2024-07-01,Player2,1.58,False,True,TENNIS_ATP
2024-07-02,Player1,1.49,False,True,TENNIS_ATP
2024-07-02,Player1,1.7,False,False,TENNIS_ATP
2024-07-06,Player1,1.95,False,False,TENNIS_ATP
2024-07-06,Player1,1.19,False,True,TENNIS_ATP
2024-07-15,Player2,2.01,False,True,TENNIS_ATP
2024-07-24,Player1,1.76,False,True,TENNIS_ATP
2024-07-25,Player1,1.69,False,False,TENNIS_ATP
2024-07-29,Player1,1.24,False,True,TENNIS_ATP
2024-07-30,Player1,1.52,False,True,TENNIS_ATP
2024-08-01,Player1,2.08,False,False,TENNIS_ATP
2024-08-10,Player2,2.46,False,False,TENNIS_ATP
2024-08-10,Player2,2.22,False,False,TENNIS_ATP
2024-08-11,Player2,2.34,False,True,TENNIS_ATP
2024-08-16,Player1,2.43,False,False,TENNIS_ATP
2024-08-16,Player1,1.65,False,True,TENNIS_ATP
2024-08-20,Player1,1.4,False,True,TENNIS_ATP
2024-08-22,Player1,1.44,False,True,TENNIS_ATP
2024-08-23,Player1,1.68,False,False,TENNIS_ATP
2024-08-27,Player1,1.32,False,False,TENNIS_ATP
2024-08-27,Player1,2.35,False,True,TENNIS_ATP
2024-08-27,Player1,1.75,False,True,TENNIS_ATP
2024-08-27,Player1,1.33,False,False,TENNIS_ATP
2024-08-27,Player1,1.68,False,False,TENNIS_ATP
2024-08-29,Player1,1.93,False,True,TENNIS_ATP
2024-08-29,Player1,1.38,False,True,TENNIS_ATP
2024-08-29,Player1,1.42,False,False,TENNIS_ATP
2024-09-01,Player1,1.35,False,True,TENNIS_ATP
2024-09-19,Player1,2.05,False,False,TENNIS_ATP
2024-09-20,Player1,2.24,False,True,TENNIS_ATP
2024-09-21,Player1,1.8,False,False,TENNIS_ATP
2024-09-24,Player1,2.19,False,True,TENNIS_ATP
2024-09-27,Player1,1.65,False,True,TENNIS_ATP
2024-09-29,Player1,2.4,False,False,TENNIS_ATP
2024-10-02,Player1,1.85,False,True,TENNIS_ATP
2024-10-04,Player1,2.26,False,False,TENNIS_ATP
2024-10-16,Player1,1.83,False,False,TENNIS_ATP
2024-10-18,Player1,2.08,False,True,TENNIS_ATP
2024-11-06,Player1,1.98,False,True,TENNIS_ATP
2024-11-06,Player2,1.37,False,True,TENNIS_ATP
2024-11-06,Player1,1.28,False,True,TENNIS_ATP
2024-11-07,Player1,1.88,False,True,TENNIS_ATP
2024-11-08,Player2,1.74,False,True,TENNIS_ATP
2024-11-08,Player1,2.0,False,True,TENNIS_ATP
2024-12-31,Player1,1.62,False,False,TENNIS_ATP
2025-01-07,Player1,1.82,False,True,TENNIS_ATP
2025-01-07,Player1,1.28,False,True,TENNIS_ATP
2025-01-08,Player1,1.71,False,False,TENNIS_ATP
2025-01-10,Player1,2.27,False,False,TENNIS_ATP
2025-01-10,Player1,2.13,False,False,TENNIS_ATP
2025-01-13,Player1,2.09,False,True,TENNIS_ATP
2025-01-13,Player1,1.3,False,False,TENNIS_ATP
2025-01-14,Player1,2.48,False,True,TENNIS_ATP
2025-01-14,Player1,1.93,False,True,TENNIS_ATP
2025-01-14,Player1,1.19,False,True,TENNIS_ATP
2025-01-14,Player1,1.25,False,True,TENNIS_ATP
2025-01-16,Player1,1.72,False,False,TENNIS_ATP
2025-01-16,Player1,1.22,False,False,TENNIS_ATP
2025-01-30,Player1,2.3,False,True,TENNIS_ATP
2025-02-09,Player2,1.7,False,True,TENNIS_ATP
2025-02-10,Player1,1.6,False,True,TENNIS_ATP
2025-02-12,Player1,1.56,False,True,TENNIS_ATP
2025-02-14,Player1,1.65,False,True,TENNIS_ATP
2025-02-20,Player1,2.3,False,False,TENNIS_ATP
2025-02-26,Player1,1.54,False,True,TENNIS_ATP
2025-02-26,Player1,2.21,False,False,TENNIS_ATP
2025-02-28,Player1,1.32,False,True,TENNIS_ATP
2025-03-06,Player1,1.88,False,True,TENNIS_ATP
2025-03-08,Player2,2.48,False,False,TENNIS_ATP
2025-03-09,Player1,1.88,False,False,TENNIS_ATP
2025-03-09,Player1,1.7,False,False,TENNIS_ATP
2025-03-19,Player1,1.66,False,False,TENNIS_ATP
2025-03-20,Player1,1.55,False,False,TENNIS_ATP
2025-03-20,Player1,1.36,False,True,TENNIS_ATP
2025-03-21,Player1,1.72,False,False,TENNIS_ATP
2025-03-22,Player1,2.27,False,True,TENNIS_ATP
2025-03-24,Player2,2.18,False,False,TENNIS_ATP
2025-03-25,Player1,1.77,False,True,TENNIS_ATP
2025-03-26,Player1,2.03,False,False,TENNIS_ATP
2025-03-31,Player1,1.61,False,True,TENNIS_ATP
2025-04-01,Player1,1.66,False,False,TENNIS_ATP
2025-04-02,Player1,2.14,False,True,TENNIS_ATP
2025-04-07,Player1,1.63,False,True,TENNIS_ATP
2025-04-08,Player1,1.53,False,False,TENNIS_ATP
2025-04-09,Player1,1.74,False,True,TENNIS_ATP
2025-04-14,Player1,1.46,False,True,TENNIS_ATP
2025-04-15,Player1,1.71,False,True,TENNIS_ATP
2025-04-23,Player1,2.33,False,False,TENNIS_ATP
2025-04-23,Player1,1.64,False,True,TENNIS_ATP
2025-04-23,Player1,1.57,False,True,TENNIS_ATP
2025-04-25,Player1,2.11,False,False,TENNIS_ATP
2025-04-26,Player1,1.56,False,False,TENNIS_ATP
2025-05-07,Player1,1.24,False,True,TENNIS_ATP
2025-05-10,Player1,2.22,False,True,TENNIS_ATP
2025-05-10,Player1,2.24,False,True,TENNIS_ATP
2025-05-21,Player1,1.46,False,True,TENNIS_ATP
2025-05-22,Player1,1.45,False,True,TENNIS_ATP
2025-05-25,Player1,1.88,False,True,TENNIS_ATP
2025-05-26,Player1,1.41,False,True,TENNIS_ATP
2025-05-27,Player1,1.85,False,True,TENNIS_ATP
2025-05-27,Player1,1.48,False,False,TENNIS_ATP
2025-05-27,Player1,1.3,False,False,TENNIS_ATP
2025-05-28,Player1,1.25,False,True,TENNIS_ATP
2025-05-30,Player1,1.8,False,False,TENNIS_ATP
2025-06-11,Player2,1.65,False,True,TENNIS_ATP
2025-06-23,Player1,1.41,False,True,TENNIS_ATP
2025-06-24,Player1,2.43,False,False,TENNIS_ATP
2025-06-25,Player1,1.49,False,False,TENNIS_ATP
2025-06-30,Player1,1.43,False,True,TENNIS_ATP
2025-07-01,Player1,1.31,False,False,TENNIS_ATP
2025-07-02,Player1,1.62,False,False,TENNIS_ATP
2025-07-02,Player1,1.44,False,True,TENNIS_ATP
2025-07-02,Player1,1.76,False,True,TENNIS_ATP
2025-07-03,Player2,1.81,False,False,TENNIS_ATP
2025-07-28,Player1,1.55,False,True,TENNIS_ATP
2025-07-29,Player1,2.46,False,False,TENNIS_ATP
2025-07-29,Player1,1.53,False,False,TENNIS_ATP
2025-08-07,Player1,1.73,False,True,TENNIS_ATP
2025-08-08,Player1,1.66,False,False,TENNIS_ATP
2025-08-09,Player2,2.49,False,True,TENNIS_ATP
2025-08-25,Player2,1.55,False,True,TENNIS_ATP
2025-08-27,Player1,1.57,False,True,TENNIS_ATP
2025-08-27,Player1,2.09,False,False,TENNIS_ATP
2025-08-31,Player1,1.92,False,True,TENNIS_ATP
2025-09-07,Player1,2.12,False,True,TENNIS_ATP
2025-09-19,Player1,1.49,False,True,TENNIS_ATP
2025-09-29,Player1,1.86,False,True,TENNIS_ATP
2025-10-01,Player1,1.95,False,True,TENNIS_ATP
2025-10-02,Player1,1.55,False,True,TENNIS_ATP
2025-10-04,Player1,1.78,False,False,TENNIS_ATP
2025-10-13,Player1,1.56,False,True,TENNIS_ATP
2025-10-21,Player1,1.42,False,True,TENNIS_ATP
2025-10-30,Player1,2.18,False,False,TENNIS_ATP
2025-10-31,Player1,2.14,False,True,TENNIS_ATP
2025-10-31,Player1,1.81,False,False,TENNIS_ATP
2025-11-07,Player1,2.11,False,False,TENNIS_ATP
2025-11-10,Player1,1.46,False,True,TENNIS_ATP
2025-11-11,Player1,1.4,False,False,TENNIS_ATP
2025-11-14,Player1,1.21,False,True,TENNIS_ATP
2026-01-05,Player1,1.54,False,True,TENNIS_ATP
2026-01-06,Player1,2.03,False,True,TENNIS_ATP
2026-01-08,Player1,1.69,False,True,TENNIS_ATP
2026-01-12,Player1,2.15,False,False,TENNIS_ATP
2018-01-15,Player1,2.06,False,True,TENNIS_WTA
2018-01-22,Player2,2.6,False,False,TENNIS_WTA
2018-01-30,Player2,2.37,False,True,TENNIS_WTA
2018-01-31,Player2,4.77,False,True,TENNIS_WTA
2018-02-01,Player1,4.74,False,False,TENNIS_WTA
2018-03-01,Player2,3.41,False,True,TENNIS_WTA
2018-04-11,Player2,3.6,False,False,TENNIS_WTA
2018-06-25,Player1,4.19,False,False,TENNIS_WTA
2018-07-02,Player2,4.86,False,False,TENNIS_WTA
2018-07-31,Player1,5.28,False,False,TENNIS_WTA
2018-08-22,Player2,2.78,False,False,TENNIS_WTA
2018-09-11,Player2,2.51,False,True,TENNIS_WTA
2018-10-17,Player1,2.05,False,True,TENNIS_WTA
2018-10-18,Player2,2.71,False,False,TENNIS_WTA
2018-10-19,Player1,2.28,False,True,TENNIS_WTA
2019-04-23,Player2,5.31,False,False,TENNIS_WTA
2019-07-31,Player2,3.07,False,False,TENNIS_WTA
2019-08-27,Player2,2.8,False,False,TENNIS_WTA
2020-01-09,Player1,2.26,False,False,TENNIS_WTA
2023-05-22,Player1,1.44,False,True,TENNIS_WTA
2023-05-23,Player1,1.99,False,True,TENNIS_WTA
2023-05-24,Player1,1.85,False,True,TENNIS_WTA
2023-05-25,Player1,1.68,False,True,TENNIS_WTA
2023-05-25,Player1,2.81,False,True,TENNIS_WTA
2023-05-26,Player1,2.88,False,True,TENNIS_WTA
2023-05-26,Player1,2.11,False,True,TENNIS_WTA
2024-07-22,Player2,1.74,False,False,TENNIS_WTA
2024-07-22,Player1,2.31,False,False,TENNIS_WTA
2025-05-20,Player1,3.99,False,True,TENNIS_WTA
2025-06-07,Player1,1.42,False,True,TENNIS_WTA
