market,predicted_prob,market_prob,odds,actual
EPL,0.6242196581331896,0.7804335742078933,1.28,1
EPL,0.1973515905278292,0.1445247359644246,6.1,0
EPL,0.1784287513389812,0.075041689827682,11.9,0
EPL,0.6408489271215144,0.7818068424803991,1.23,1
EPL,0.1932245408728614,0.1436208125445473,7.15,0
EPL,0.1659265320056241,0.0745723449750534,12.65,0
EPL,0.1082592908984755,0.130578289478354,7.52,0
EPL,0.1524661309281175,0.1911400401757511,4.9,0
EPL,0.7392745781734069,0.6782816703458947,1.45,1
EPL,0.2302182944332503,0.2723629219503483,3.74,0
EPL,0.2578951128250739,0.276220753706019,3.75,1
EPL,0.5118865927416758,0.4514163243436328,2.05,0
EPL,0.5697735171553743,0.571889436318348,1.78,1
EPL,0.2221328840631224,0.2359737965391241,4.01,0
EPL,0.2080935987815031,0.1921367671425279,4.71,0
EPL,0.3497544296720279,0.4312798442389062,2.3,1
EPL,0.2812891298107681,0.3012323835145591,3.22,0
EPL,0.3689564405172039,0.2674877722465347,3.63,0
EPL,0.2085549818281616,0.2585050783946356,3.45,0
EPL,0.2281586547859228,0.284883147618578,3.3,0
EPL,0.5632863633859155,0.4566117739867863,2.33,1
EPL,0.7578691727818213,0.8496176720475787,1.16,1
EPL,0.1406232480222354,0.1019541206457094,9.0,0
EPL,0.1015075791959433,0.0484282073067119,19.75,0
EPL,0.4494008374697967,0.4877650897226753,2.37,0
EPL,0.3102104494434686,0.300163132137031,3.05,0
EPL,0.2403887130867346,0.2120717781402936,3.66,1
EPL,0.4207705842781126,0.4809516893363913,2.17,0
EPL,0.260578896989885,0.2797512691555514,3.41,1
EPL,0.3186505187320024,0.2392970415080574,3.71,0
EPL,0.408871157453006,0.4243829655871933,2.27,1
EPL,0.2680907682008476,0.2696355858703161,3.58,0
EPL,0.3230380743461461,0.3059814485424904,3.32,0
EPL,0.6623710781055053,0.812576925297041,1.24,0
EPL,0.2002767607451202,0.1276461836673512,6.36,1
EPL,0.1373521611493743,0.0597768910356076,14.4,0
EPL,0.7650233121769554,0.8830744071954211,1.13,1
EPL,0.1362741337857758,0.0809484873262469,9.72,0
EPL,0.0987025540372688,0.0359771054783319,24.98,0
EPL,0.2417401411834116,0.1751389992057188,3.89,0
EPL,0.237178354714865,0.221604447974583,3.84,0
EPL,0.5210815041017233,0.6032565528196981,1.93,1
EPL,0.0616949294967049,0.0414139378057942,16.21,0
