market,predicted_prob,market_prob,odds,actual
EPL,0.5000682193308126,0.6863193174893357,1.41,0
EPL,0.2351081011559637,0.1910928295754621,5.12,0
EPL,0.2648211902623054,0.1225878529352021,8.13,1
EPL,0.6270551911215207,0.5739773670550903,1.65,1
EPL,0.1900247267053585,0.2554349539250402,3.91,0
EPL,0.1828878862250127,0.1705876790198695,6.09,0
EPL,0.3380145364061302,0.3179704453859667,3.17,0
EPL,0.2324834136044989,0.2705383899968999,3.73,0
EPL,0.4294995548268208,0.4114911646171334,2.28,1
EPL,0.5945673282031516,0.5695682921079799,1.6,0
EPL,0.2256780711858918,0.2497337896165758,4.09,1
EPL,0.1797509475216693,0.1806979182754444,6.37,0
EPL,0.2628699443420116,0.4531626234446766,2.26,0
EPL,0.1963575612634709,0.2741824276303926,3.42,1
EPL,0.5407363862139569,0.2726549489249308,3.47,0
EPL,0.0771680755094871,0.1235663396504037,7.48,0
EPL,0.1075716608837274,0.1955226418564621,4.51,1
EPL,0.8143283608920627,0.680911018493134,1.49,0
EPL,0.3677013688958339,0.4550754023571156,2.7,0
EPL,0.2691364142716498,0.2860854137625142,3.27,0
EPL,0.3631620195276805,0.25883918388037,2.89,1
EPL,0.3671385208165212,0.4349417456377176,2.29,1
EPL,0.2612894360785205,0.2878290963779014,3.3,0
EPL,0.3715717186452513,0.2772291579843809,3.54,0
EPL,0.2633819139059848,0.3308008181971978,3.14,0
EPL,0.2783642405026751,0.3118377139693329,3.21,1
EPL,0.4582536621239625,0.3573614678334691,2.56,0
EPL,0.5509604239377277,0.6258918729827664,1.51,0
EPL,0.232272215673277,0.2254945316058003,4.37,1
EPL,0.2167644571333696,0.1486135954114331,7.59,0
EPL,0.4574740492972955,0.4912104070899625,1.9,0
EPL,0.2346369964525355,0.2715301972525071,3.69,1
EPL,0.3078866207542334,0.2372593956575304,4.42,0
EPL,0.6238839479160115,0.6678248809174949,1.4,1
EPL,0.214260328007705,0.2070115342122171,4.91,0
EPL,0.161849659828797,0.1251635848702879,9.22,0
EPL,0.7207246914389631,0.5486174927588493,1.78,1
EPL,0.1437052809331608,0.2453615922388823,3.96,0
EPL,0.1352052373902625,0.2060209150022682,4.8,0
EPL,0.3322594110479994,0.5331674734308661,1.72,1
EPL,0.2750906223700139,0.2622839990264745,4.06,0
EPL,0.3926498199820168,0.2045485275426593,5.06,0
EPL,0.2378529897538747,0.2956795263206587,3.16,0
